smiles,gsk3
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,1
Cn1cc(C2=C(c3nn(CCCN4CCCCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,1
Cc1nccn2c(-c3ccnc(NCC4(O)CC4)n3)c(-c3ccc(F)cc3F)nc12,1
COc1cccc(C2CN(c3nc(-c4ccncn4)cc(=O)n3C)CCO2)c1,1
CCCCCN=c1nc(-c2ccccc2)n(-c2ccccc2)s1,1
Cc1[nH]nc2sc(C(=O)NCCc3ccc(Cl)cc3)cc12,1
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)s2)c1,1
Cc1ccccc1-n1ncc2c(NN=Cc3ccncc3)ncnc21,1
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC(CN)c3ccccc3)cc21,1
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN(C)C)cnc(N)c34)cc2)c1,1
CCCC(=O)Nc1[nH]nc2c1C=CC(=C1C=CC(=O)C=C1Cl)C2,1
Cc1ccccc1Nc1nccc(-c2c(-c3cccc(NC(=O)c4ccccc4)c3)nc3sccn23)n1,1
O=C(Nc1ncnc2oc(-c3ccccc3)cc12)C1CCCC1,1
Nc1nonc1-n1nnc(C(=O)NCCc2ccncc2)c1CN1CCCCC1,1
CCOc1ccncc1NC(=O)c1ccnc2nc(-c3ccc(F)cc3)[nH]c12,1
NCCNC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,1
Nc1[nH]nc2cccc(-c3ccc(Br)cc3)c12,1
N#Cc1ccc2c(-c3ccnc(NC4CC4)n3)c(-c3ccc(F)cc3)nn2c1,1
Cc1cccc(OCC(=O)Nc2ccc3c(c2)C(=O)NC3=O)c1,1
Cc1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)s1,1
O=C1Nc2ccccc2Nc2ccccc21,1
c1ccc(Nc2ncnc3[nH]c(-c4ccccc4)nc23)cc1,1
CCC(CO)Nc1nc(NCc2ccccc2)c2n[nH]c(C(C)C)c2n1,1
COc1cc(C=NNc2nc(Cl)nc3c2cnn3-c2ccccc2)ccc1O,1
COc1cc(-c2csc3c(C=CC(=O)NCCN(C)C)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,1
O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(O)c1,1
COc1ccccc1-n1ncc2c3c(c4cccn4c21)C(=O)NC3=O,1
Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCC1)CCO2,1
CCCC(=O)Nc1n[nH]c2cc(-c3ccoc3)ccc12,1
COc1c(NCCNc2cccc3ccccc23)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12,1
COc1ccc(-n2cnc3ccc(-c4nnc(SCc5ccc(OC)c(C(F)(F)F)c5)o4)cc32)cc1,1
O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)C1CCOCC1)CC2,1
N#CC1=C(c2ccccc2)CC(c2ccc(Cl)cc2)C(C(=O)c2ccccc2)C1=O,1
CN(C1=C(c2cccc([N+](=O)[O-])c2)C(=O)NC1=O)c1ccccc1,1
CC1COc2c(NCCCc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,1
C1=CC2C(c3ccnc(Nc4ccccc4)n3)C=NN2C=C1,1
COc1cccc(C=C2Sc3ccc(C(=O)NCCCN4CCCC4)cc3NC2=O)c1,1
CC(C)=CCc1c(O)ccc2c1OC(c1ccc(O)c(O)c1)CC2=O,1
Nc1ncnc2c1c(I)nn2C1CCC(O)CC1,1
CS(=O)(O)=Nc1cc2c(cc1Cl)NC(=O)Nc1cnc(C#N)c(n1)OCCCCCO2,1
CCN(CCN(C)C)S(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,1
CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4cccs4)nc23)cc1,1
COc1ccccc1C1C(=O)NC(=O)C1=Nc1cccc(Cl)c1,1
COc1cc(-c2ccc3c(c2)NC(=O)c2ccc(-c4ccccc4NS(C)(=O)=O)cc2N3)cc(OC)c1OC,1
O=C(Nc1[nH]nc2cc(-c3cccs3)ccc12)C1CC1,1
COc1ccc(-c2ocnc2C(=O)NCc2ccccc2)cc1,1
COc1ccc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2c1,1
CS(=O)(=O)c1ccc(-c2nnc(Nc3ccccc3)o2)cc1,1
COc1cccc(N=Nc2c(O)n[nH]c2-c2cnccc2OC)c1,1
CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,1
COCCCNc1nc(N)c([N+](=O)[O-])c(Nc2ccccc2OC)n1,1
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,1
Cn1c(NCC(=O)c2ccccc2)nc(-c2ccncc2)cc1=O,1
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN)cc21,1
NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,1
CC(Nc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1)c1ccccc1,1
N#Cc1ccc2nc(N)n(-c3nc(-c4ccccc4)cs3)c2c1,1
CN1CCC(c2nc3c(c(-c4cccc5nonc45)c2C#N)CNN3)CC1,1
COc1ccc(-c2cc3nccn3c(Nc3ccccc3C(N)=O)n2)cc1OC,1
Brc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,1
Cc1ccc(NC(=O)Nc2ccc(-c3coc4ncnc(N)c34)cc2)cc1,1
COc1cccc2c3ccnc(C4=CC5(O)CCC=CCCCCN6CCC4C4(CC7C=CCCCCN7C54)C6)c3n(C)c12,1
N#Cc1cccc(-c2nc3c(Nc4ccccc4)ncnc3[nH]2)c1,1
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,1
COc1cc(C=C2SC(=O)NC2=O)ccc1O,1
COc1ccc(CSc2nnc(-c3ccc4ncsc4c3)o2)cc1C(F)(F)F,1
Cc1cc(S(=O)(=O)N2CCN(C)CC2)ccc1-c1cnc(N)c(C(=O)Nc2cccnc2)n1,1
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1,1
NCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(Br)ccc21,1
Nc1nccn2c(C3CC(CN4CCCC4)C3)nc(-c3cccc(OCc4ccccc4)c3)c12,1
C=Cc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,1
COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1O,1
CN1CCN(c2ccc(NC(=O)c3ccc4c(c3)C(C3=Nc5ccccc5C3=O)C(=O)N4)cc2)CC1,1
c1ccc(-c2n[nH]cc2-c2ccncc2)cc1,1
CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,1
CCOc1cc(C2C3=C(CC(C)(C)CC3=O)N=C3NNC(C)=C32)ccc1O,1
CSc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,1
O=C(NCCCn1ccnc1)c1ccc(O)c2[nH]c(-c3ccc(Cl)cc3Cl)nc12,1
COc1ccccc1C=NNC(=O)c1nnn(-c2nonc2N)c1CN(C)c1ccccc1,1
OCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,1
O=C(Nc1ccccc1Cl)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,1
O=C1CCCN2C(CC1)CC13CN4CCCCC=CCCC(O)(C=C(c5nccc6c5[nH]c5c(OS(=O)(=O)c7ccc(Cl)cc7)cccc56)C1CC4)C23,1
O=C1NCc2c1cccc2-c1ccc(Nc2nc3ccccc3[nH]2)cc1,1
CC(C)(C)c1n[nH]c2c1C(c1ccccc1F)C(C#N)C(=N)O2,1
Nc1ccc2c(c1)nc(-c1nonc1N)n2C1CCC1,1
O=C1NC(=O)C(c2ccccc2)C1=Nc1ccccc1,1
COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCCNC(C)=O)cc2NC3=O)ccc1O,1
NCCC(C(=O)Nc1ccc2n[nH]cc2c1)c1ccc(Cl)c(Cl)c1,1
CC(C)Oc1ccc2c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)cnn2n1,1
O=C(Cc1ccc(Cl)cc1)Nc1n[nH]c2c1CCC2,1
O=C(CCC(=O)Nc1cc(C(F)(F)F)ccc1Cl)NN=Cc1c[nH]c2ccccc12,1
COc1cc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)cc(C(F)(F)F)c1,1
CCN1CCN(CCCCC(=O)Nc2n[nH]c3nnc(-c4ccccc4)cc23)CC1,1
Cc1[nH]nc2nc3c(c(-c4ccn[nH]4)c12)C(O)CC(C)(C)C3,1
COc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,1
N#Cc1ccc2nc(N)n(-c3nc4c(s3)CCCC4)c2c1,1
COc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1OC,1
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3C)cc2)c1,1
COc1ccc(Nc2nnc(-c3ccc(Cl)cc3)o2)cc1,1
Nc1nonc1-n1nnc(C(=O)NN=Cc2c(F)cccc2Cl)c1-c1ccc2c(c1)OCO2,1
CCC(C)Nc1nc(N)c([N+](=O)[O-])c(NC2CCCCC2)n1,1
CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(OCC(F)(F)F)nccn23)n1,1
CC(C)Nc1c(-c2ccc3[nH]ncc3c2)nc2ncccn12,1
COc1cc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c2cc1Cl,1
COc1ccc(Nc2ncc(-c3ccccc3)o2)cc1OC,1
COc1ccc(-c2csc3c2-n2cccc2C3=O)cc1O,1
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1,1
Nc1nonc1-n1nnc(C(=O)NN=Cc2ccccc2)c1CN1CCc2ccccc21,1
OC1CCC(c2[nH]ncc2-c2ccnc(NC3CCCC3)n2)CC1,1
OCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1
Nc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,1
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1,1
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1,1
COCCn1cc(-c2ccnc(Nc3cccc(OC)c3)n2)c2cccnc21,1
O=C(Nc1n[nH]c2nc(-c3cccs3)c(Br)cc12)C1CCCC1,1
CNCCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(Br)ccc21,1
O=[N+]([O-])c1ccc(-c2nnc(SCc3ccccc3)o2)cc1,1
OC1CCN(c2ncnc3[nH]cc(-c4ccccc4)c23)CC1,1
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,1
N#Cc1c(N)nc2sc(C(=O)c3cccc(Cl)c3)c(N)c2c1-c1ccccc1Br,1
O=C(NCCc1cccs1)N1CC=C(c2c[nH]c3ncccc23)CC1,1
COc1cc(C=Nn2c(S)nnc2C2CCCCC2)cc(Br)c1O,1
O=C(O)c1ccccc1Nc1ncnc(Nc2ccc3cn[nH]c3c2)n1,1
Cc1ccc(-n2c(=O)sn(C)c2=O)cc1,1
O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc1cccnc1,1
NCCNc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,1
Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21,1
Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,1
NS(=O)(=O)c1ccc(N=Nc2c(O)[nH]c3ccc(Cl)cc23)cc1,1
Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,1
O=C(Nc1[nH]nc2cc(-c3ccccc3)ccc12)C1CC1,1
CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,1
Cc1cc(C)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1,1
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C,1
Cc1cc(C)c(C)c(OCCCc2c(C(=O)O)[nH]c3c(-c4ccccc4C)cccc23)c1,1
CC(C)C(=O)Nc1ncnc2[nH]c(-c3ccccc3)nc12,1
Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cccc(O)c21,1
CCOC(=O)c1nc2c(O)nc3cc([N+](=O)[O-])c(NC(C)=O)cc3n2c1C,1
COc1ccccc1C1CN(c2cc(-c3ccncn3)cc(=O)n2C)CCO1,1
CC(C)=Cc1cccc2c1C(=NNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,1
Clc1cc(-c2c[nH]c3ncccc23)cc(NCc2ccccc2)n1,1
CCn1sc(=O)n(Cc2ccccc2)c1=S,1
Nc1c(F)c(NCCN2CCOCC2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,1
CN(C)S(=O)(=O)c1ccc(Nc2cc(NC3CCC(N)CC3)nc3c(Br)cnn23)cc1Cl,1
CCOC(=O)Cn1sc(=O)n(CC(=O)N2CCCCC2)c1=O,1
Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C(C)C(=O)N(C)C)c5)cnc(N)c34)cc2)cc1,1
NS(=O)(=O)c1ccc(N=Cc2c(O)[nH]c3ccc4ncsc4c23)cc1,1
O=C(CCl)Oc1ccc2occ(C(=O)c3cccs3)c2c1,1
CC(=O)c1cccc(-c2cnc3[nH]ccc3c2)c1,1
Oc1[nH]c2ccccc2c1C=Nc1ccc(-n2cncn2)cc1,1
Nc1nc(NCC2CCCO2)nc(Nc2ccccc2F)c1[N+](=O)[O-],1
CN(C)CC(O)COc1ccc(Nc2nccc(-c3cnn4nc(N5CCOCC5)ccc34)n2)cc1,1
COc1cnccc1-c1cc(=O)n(C)c(N2CCOC(c3ccc(F)cc3)C2)n1,1
COC1C=CC=C(C)C(=O)NC2=CC(=O)C=C(C2=O)C(OC)C(C)CC(OC)C(OC)C(C)C=C(C)C1OC(N)=O,1
COc1ccc(-c2[nH]nc(O)c2N=Nc2cccnc2)cc1OC,1
c1ccc(N=c2nc(-c3ccccc3)n(-c3ccccc3)s2)cc1,1
CC(N)C1CCC(C(=O)Nc2ccnc3[nH]ccc23)CC1,1
Nc1ncc(-c2ccccc2)c(-c2ccc(O)cc2O)n1,1
OC12C=C(c3nccc4c3[nH]c3ccccc34)C3CCN(CCCCC=CCC1)CC31CC34CCC(CCCN3C21)O4,1
O=C(NC(CO)Cc1ccc(Cl)cc1)c1ccc(-c2ccncc2)cc1,1
CC(=O)Nc1nc(O)c(C2=CCNC(=O)c3c2cc(Br)n3C(C)=O)[nH]1,1
c1cc(-c2cnnn2C2C3CC4CC(C3)CC2C4)ccn1,1
O=[N+]([O-])c1cnc(NC2CCC(O)CC2)nc1NC12CC3CC(CC(O)(C3)C1)C2,1
Cc1cccc(-c2[nH]c(-c3ccnc(N)n3)cc2C(N)=O)c1C,1
Oc1ccc(-c2n[nH]c(Nc3cccc(Cl)c3)c2-c2ccc(O)cc2)cc1,1
COc1ccc(-c2[nH]c3nccnc3c2CC2CC2)cc1,1
COc1ccc(C2C(=O)NC(=O)C2=Nc2cccc(Cl)c2)cc1,1
O=C(O)C=Cc1cc(Br)c(Br)c(Br)c1Br,1
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2F)CC1,1
CCN(CC)c1ccc(CC2=NC(=O)NC2=O)cc1,1
Cc1n[nH]c2ccc(-c3cncc(OCCN(C)S(C)(=O)=O)c3)cc12,1
Cc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,1
COc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)n1,1
Cc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1,1
Cc1cccc(CNc2cc(-c3c[nH]c4ncccc34)ncn2)c1,1
COc1ccc(-c2[nH]nc(O)c2N=Nc2ccc(C#N)cc2)cc1OC,1
COc1ccc2nc3c(cc2c1)c(NC(=O)C(C)(C)C)nn3CC(C)C,1
COCC1OC(=O)c2coc3c2C1(C)C1=C(OC(C)=O)CC2(C)C(=O)CCC2C1C3=O,1
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,1
NC(=O)c1cc2c(-c3ccc(Nc4nc5ccccc5o4)cc3)cnc(N)c2s1,1
CN1CCN(C2CCC(n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,1
Clc1ccc(-c2[nH]c3nccnc3c2Cc2ccccc2)cc1,1
c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1,1
CCOc1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1NC(=O)Cc1ccccc1,1
CC(=O)Nc1ccc2cnn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,1
CC(C)CN(C)C(=O)c1ccc2cc(-c3n[nH]cc3-c3ccccc3)[nH]c2c1,1
O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1,1
COc1cc(CC2=NC(=O)NC2=O)cc(OC)c1OC,1
COc1ccc2c(c1)C(=Cc1cnc[nH]1)C(=O)N2,1
FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)c1,1
Cn1cc(-c2cnn3c(N)c(-c4ccc(NC(=O)Nc5cccc(C(F)(F)F)c5)cc4)cnc23)cn1,1
Oc1nnc2c(NCCCc3ccncc3)cc(Cl)cn12,1
Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,1
COc1ccc(NC(=O)c2nc(-c3ccc(S(=O)(=O)N4CCN(C)CC4)cc3)cnc2N)cc1,1
COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1Cl,1
O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCn2ccnc2)c2cc(F)ccc12,1
Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccc(F)cc3)nn2n1,1
NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,1
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2NCCCN)c1,1
Cc1ccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc1F,1
COc1ccc(C2=C(Nc3cccc(O)c3)C(=O)NC2=O)cc1,1
NC1CCCCC1Nc1nccc(Nc2ccccc2C(=O)O)n1,1
COc1ccc(CNc2ncnc3nc(-c4cccc(F)c4)n(C)c23)cc1,1
COCCN(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1,1
COc1ccc(-c2[nH]c3nccnc3c2C)cc1OC,1
Cn1cc(C2=C(c3ccccc3Cl)C(=O)NC2=O)c2ccccc21,1
CC(C)(C)CN1CCC(NC(=O)c2csc(NC(=O)c3ccc4cc5n(c4c3)C3(CCC3)CNC5=O)n2)CC1,1
O=C1NC(=O)c2c(NC(O)=Cn3c(O)ccc3O)cccc21,1
FC(F)(F)c1ccc(-c2cc3nccnc3[nH]2)cc1,1
COCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(OC)ncc21,1
COc1ccc(-c2ocnc2C(=O)NCCc2ccncc2)cc1Cl,1
COc1cccc(-c2nn(-c3ccccc3)cc2C=NO)c1,1
O=C1Nc2ccccc2C1=Cc1ccc[nH]1,1
COc1cccc(C2=C(Nc3cc(Cl)c(O)c(Cl)c3)C(=O)NC2=O)c1,1
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2)c1,1
COc1cc(C=NN(C)c2ncnc3c2cnn3-c2ccccc2)ccc1O,1
O=C(NCCc1ccc([N+](=O)[O-])cc1)c1ccc(O)c2[nH]c(Cc3ccccc3)nc12,1
CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1,1
CCc1n[nH]c2c1C(c1ccccc1OC)C1C(=O)CC(C)(C)CC1=N2,1
N#Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,1
NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1,1
Nc1ncnc2c1sc1ncnc(N)c12,1
CN(C)CCCn1nc(C2=C(c3cn(-c4cccc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,1
Nc1nonc1-n1nnc(C(=O)NN=Cc2ccncc2)c1CN1CCCCC1,1
CN(C)C(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,1
c1ccc(Cc2cc(-c3ccc4[nH]ncc4c3)on2)cc1,1
Cc1n[nH]c2c1C(c1ccc(F)cc1)C1C(=O)CC(C)(C)CC1=N2,1
c1ccc(-c2[nH]ncc2-c2ccnc3ccccc23)nc1,1
CN1CCN(CCCn2nc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3cccnc32)CC1,1
O=C1NC(=O)C(=Cc2ccc3c(c2)OC(F)(F)O3)S1,1
COc1cc(C(=O)O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,1
Fc1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)cc1,1
O=C(c1ccccc1)c1ccc(NCCCn2ccnc2)c([N+](=O)[O-])c1,1
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2sccc2N1,1
CCCC(=O)Nc1n[nH]c2cc(-c3ccc(N)cc3)ccc12,1
Oc1ccc(Nc2[nH]nc(-c3ccc(O)cc3)c2-c2ccc(O)cc2)cc1,1
Cc1ccc(-c2ccc3occ(-c4ccc(S(C)(=O)=O)cc4)c3c2)o1,1
COc1ccc(C=C2SC(CC(=O)C(C)(C)C)=NC2=O)cc1O,1
CC(C=CC(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,1
O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCn1cc2c2cccnc21,1
Nc1nonc1-n1nnc(-c2nnc(-c3ccncc3)[nH]2)c1CN1CCCCC1,1
CC1CSc2c(C(=O)O)c(=O)c3cc(F)c(N4CCC(N)C4)c(F)c3n21,1
Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2,1
N#Cc1ccc(CSc2nnc(-c3ccncc3)o2)cc1,1
Cc1cc(=O)[nH]nc1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1,1
COCCCNC(=O)c1nc(-c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)cnc1N,1
CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3Cl)ccc12,1
CCOc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)cc1,1
Nc1c(F)c(NCCn2ccnc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,1
CC1=C2C(=NC3=C(C(=O)CC(C)(C)C3)C2c2cccc3nonc23)NN1,1
Cc1n[nH]c2c1C(c1ccc(Cl)cc1)C1C(=O)CC(C)(C)CC1=N2,1
COc1cc(NCc2cccnc2)n2ncc(Br)c2n1,1
COC(=O)c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1,1
COc1cccc(C2=NNC(=O)C2=NNc2ccccc2Cl)c1,1
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,1
O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,1
Cc1cc(O)ccc1-n1cc(C(N)=O)c(=O)c2ccc(-c3ccncc3)cc21,1
O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,1
Cc1ccc(Cl)cc1N1CCN(CCCNC(=O)c2nc(-c3cncnc3)no2)CC1,1
COc1ccc(C(=O)c2sc(Nc3ccccc3F)nc2N)cc1,1
O=C(Nc1n[nH]c2nc(-c3cccs3)c(Br)cc12)C1CC1,1
COc1cccc(Nc2nccc(C3C(c4ccccc4)=NN4C=CC=CC34)n2)c1,1
Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc3c(cc21)OCO3,1
N#Cc1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1,1
O=C1NC(=O)C(c2cn3c4c(cccc24)CNCC3)=C1c1coc2ccccc12,1
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CCCC1,1
CC(C)C(=O)N1CC[N+]2=CC(C3=C(c4cnn5ccccc45)C(=O)NC3=O)c3cccc(c32)C1,1
CNCC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,1
O=C(Cc1ccc(CSc2nnc(-c3ccncc3)o2)cc1)NCCc1ccccc1F,1
NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,1
COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,1
CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccncc3)cn21,1
Cc1ccc(NC(=O)c2ccnc3nc(-c4ccc(F)cc4)[nH]c23)cn1,1
CN(C)C1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,1
CN1C(=O)C(=C2C(=O)N(C)c3ncccc32)c2cccnc21,1
O=C1NCCc2[nH]c(-c3ccnc(C=Cc4ccccc4)c3)cc21,1
CCCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(NC(=O)CC)c3c2)cc1,1
CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)csc12,1
Nc1nonc1-n1nnc(C(=O)NN=Cc2cc(Cl)ccc2O)c1CN1CCCCCC1,1
O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1cccc2ccccc12,1
COc1ccc(Nc2nnc(-c3ccc(S(C)(=O)=O)cc3)o2)cc1,1
CN(C)c1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1NC(=O)c1ccccc1,1
O=C(Nc1ccc(-c2ccc(=O)[nH]n2)cc1)Nc1cccc(C(F)(F)F)c1,1
COCCCNc1nc(N)c([N+](=O)[O-])c(Nc2cc(OC)ccc2OC)n1,1
NC1=NONC1N1N=NC(C(=O)NN=Cc2ccncc2)C1CN1CCCCC1,1
O=C1NC(=O)C(c2ccc([N+](=O)[O-])cc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,1
O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1ccc(Cl)c(C(=O)O)c1,1
COc1ccc(CNc2ncnc3[nH]c(-c4ccccc4)nc23)cc1,1
CCN1CCC(CC(=O)Nc2n[nH]c3nc(-c4cccs4)c(Br)cc23)CC1,1
COCC#Cc1cccc2c1Cc1c(-c3cccs3)n[nH]c1-2,1
Cc1n[nH]c2c1C(c1cccc(F)c1)C1C(=O)CC(C)(C)CC1=N2,1
